pose x,pose y
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.0,10.5
5.001524448394775,10.495448112487793
5.003048896789551,10.490897178649902
5.004573345184326,10.486345291137695
5.006097793579102,10.481794357299805
5.007622718811035,10.477242469787598
5.0091471672058105,10.472691535949707
5.010671615600586,10.4681396484375
5.012196063995361,10.463587760925293
5.013720512390137,10.459036827087402
5.015244960784912,10.454484939575195
5.0167694091796875,10.449934005737305
5.018293857574463,10.445382118225098
5.019818305969238,10.440831184387207
5.021343231201172,10.436279296875
5.022867679595947,10.43172836303711
5.024392127990723,10.427176475524902
5.025916576385498,10.422624588012695
5.027441024780273,10.418073654174805
5.028965473175049,10.413521766662598
5.030489921569824,10.408970832824707
5.0320143699646,10.4044189453125
5.033539295196533,10.39986801147461
5.035063743591309,10.395316123962402
5.036588191986084,10.390764236450195
5.038112640380859,10.386213302612305
5.039637088775635,10.381661415100098
5.04116153717041,10.377110481262207
5.0426859855651855,10.37255859375
5.044210433959961,10.36800765991211
5.045734882354736,10.363455772399902
5.04725980758667,10.358904838562012
5.048784255981445,10.354352951049805
5.050308704376221,10.349801063537598
5.051833152770996,10.345250129699707
5.0533576011657715,10.3406982421875
5.054882049560547,10.33614730834961
5.056406497955322,10.331595420837402
5.057930946350098,10.327044486999512
5.059455394744873,10.322492599487305
5.060980319976807,10.317940711975098
5.062504768371582,10.313389778137207
5.064029216766357,10.308837890625
5.065553665161133,10.30428695678711
5.067078113555908,10.299735069274902
5.068602561950684,10.295184135437012
5.070127010345459,10.290632247924805
5.071651458740234,10.286081314086914
5.073176383972168,10.281529426574707
5.074700832366943,10.2769775390625
5.076225280761719,10.27242660522461
5.077749729156494,10.267874717712402
5.0792741775512695,10.263323783874512
5.080798625946045,10.258771896362305
5.08232307434082,10.254220962524414
5.083847522735596,10.249669075012207
5.085371971130371,10.2451171875
5.086896896362305,10.24056625366211
5.08842134475708,10.236014366149902
5.0899457931518555,10.231463432312012
5.091470241546631,10.226911544799805
5.092994689941406,10.222360610961914
5.094519138336182,10.217808723449707
5.096043586730957,10.213257789611816
5.097568035125732,10.20870590209961
5.099092483520508,10.204154014587402
5.100617408752441,10.199603080749512
5.102141857147217,10.195051193237305
5.103666305541992,10.190500259399414
5.105190753936768,10.185948371887207
5.106715202331543,10.181397438049316
5.108239650726318,10.17684555053711
5.109764099121094,10.172293663024902
5.111288547515869,10.167742729187012
5.112813472747803,10.163190841674805
5.114337921142578,10.158639907836914
5.1158623695373535,10.154088020324707
5.117386817932129,10.149537086486816
5.118911266326904,10.14498519897461
5.12043571472168,10.140433311462402
5.121960163116455,10.135882377624512
5.1234846115112305,10.131330490112305
5.125009059906006,10.126779556274414
5.1265339851379395,10.122227668762207
5.128058433532715,10.117676734924316
5.12958288192749,10.11312484741211
5.131107330322266,10.108573913574219
5.132631778717041,10.104022026062012
5.134156227111816,10.099470138549805
5.135680675506592,10.094919204711914
5.137205123901367,10.090367317199707
5.138729572296143,10.085816383361816
5.140254497528076,10.08126449584961
5.141778945922852,10.076713562011719
5.143303394317627,10.072161674499512
5.144827842712402,10.067609786987305
5.146352291107178,10.063058853149414
5.147876739501953,10.058506965637207
5.1494011878967285,10.053956031799316
5.150925636291504,10.04940414428711
5.1524505615234375,10.044853210449219
5.153975009918213,10.040301322937012
5.155499458312988,10.035750389099121
5.157023906707764,10.031198501586914
5.158548355102539,10.026646614074707
5.1600728034973145,10.022095680236816
5.16159725189209,10.01754379272461
5.163121700286865,10.012992858886719
5.164646148681641,10.008440971374512
5.166171073913574,10.003890037536621
5.16769552230835,9.999338150024414
5.169215202331543,9.994800567626953
5.170734882354736,9.990262985229492
5.172255039215088,9.985725402832031
5.173774719238281,9.98118782043457
5.175294399261475,9.97665023803711
5.176814556121826,9.972112655639648
5.1783342361450195,9.967575073242188
5.179854393005371,9.963037490844727
5.1813740730285645,9.958499908447266
5.182857513427734,9.954071998596191
5.184340476989746,9.9496431350708
5.185823917388916,9.945215225219727
5.187306880950928,9.940786361694336
5.188790321350098,9.936358451843262
5.190273761749268,9.931929588317871
5.191756725311279,9.927501678466797
5.193240165710449,9.923072814941406
5.194650650024414,9.918862342834473
5.196060657501221,9.914651870727539
5.1974711418151855,9.910442352294922
5.198881149291992,9.906231880187988
5.200291633605957,9.902021408081055
5.201701641082764,9.897810935974121
5.2031121253967285,9.893600463867188
5.204504489898682,9.889443397521973
5.205896854400635,9.885286331176758
5.207289218902588,9.881128311157227
5.208641052246094,9.877093315124512
5.209992408752441,9.873058319091797
5.211343765258789,9.869023323059082
5.212695598602295,9.864988327026367
5.214007377624512,9.861071586608887
5.215319633483887,9.85715389251709
5.216631889343262,9.853236198425293
5.217944145202637,9.849318504333496
5.219256401062012,9.8454008102417
5.2205681800842285,9.841483116149902
5.2218804359436035,9.837566375732422
5.2231926918029785,9.833648681640625
5.2245049476623535,9.829730987548828
5.225790023803711,9.825894355773926
5.22707462310791,9.82205867767334
5.228359699249268,9.818222045898438
5.229644775390625,9.814385414123535
5.230929851531982,9.810548782348633
5.23218297958374,9.806806564331055
5.233436584472656,9.803064346313477
5.234690189361572,9.799322128295898
5.235943794250488,9.79557991027832
5.237196922302246,9.791837692260742
5.238450527191162,9.788095474243164
5.239704132080078,9.784353256225586
5.240957736968994,9.780611038208008
5.242210865020752,9.77686882019043
5.243464469909668,9.773125648498535
5.244718074798584,9.769383430480957
5.2459716796875,9.765641212463379
5.247224807739258,9.7618989944458
5.248478412628174,9.758156776428223
5.249721527099609,9.754446029663086
5.250964164733887,9.75073528289795
5.252207279205322,9.747023582458496
5.253354072570801,9.743599891662598
5.254500865936279,9.7401762008667
5.255648136138916,9.736751556396484
5.2567949295043945,9.733327865600586
5.257941722869873,9.729904174804688
5.259088516235352,9.726479530334473
5.260225296020508,9.723085403442383
5.261362075805664,9.719691276550293
5.2624993324279785,9.716297149658203
5.2636213302612305,9.712946891784668
5.264743804931641,9.709595680236816
5.265866279602051,9.706245422363281
5.266956329345703,9.70298957824707
5.268046855926514,9.699734687805176
5.269136905670166,9.696479797363281
5.270227432250977,9.693224906921387
5.271317481994629,9.689969062805176
5.2724080085754395,9.686714172363281
5.273498058319092,9.683459281921387
5.274575233459473,9.680244445800781
5.275651931762695,9.677029609680176
5.276728630065918,9.67381477355957
5.277805328369141,9.670599937438965
5.278882026672363,9.66738510131836
5.279958724975586,9.664170265197754
5.281035900115967,9.660955429077148
5.282090663909912,9.657806396484375
5.283145427703857,9.654657363891602
5.284200191497803,9.651507377624512
5.285254955291748,9.648358345031738
5.286309719085693,9.645209312438965
5.287312984466553,9.642213821411133
5.288316249847412,9.639219284057617
5.2893195152282715,9.636223793029785
5.290322780609131,9.63322925567627
5.291313171386719,9.630271911621094
5.292303562164307,9.627314567565918
5.293278217315674,9.624405860900879
5.294252395629883,9.621496200561523
5.29522705078125,9.618586540222168
5.296201705932617,9.615677833557129
5.2971720695495605,9.61277961730957
5.298142433166504,9.609882354736328
5.299112796783447,9.606985092163086
5.3000640869140625,9.604146003723145
5.3010149002075195,9.601306915283203
5.301965713500977,9.598467826843262
5.302917003631592,9.59562873840332
5.303867816925049,9.592789649963379
5.304818630218506,9.589950561523438
5.305761814117432,9.58713436126709
5.306689739227295,9.58436393737793
5.307617664337158,9.581594467163086
5.3085455894470215,9.578824043273926
5.309462070465088,9.576087951660156
5.310378551483154,9.573351860046387
5.311295032501221,9.5706148147583
5.312211513519287,9.567878723144531
5.313120365142822,9.565165519714355
5.314029693603516,9.562451362609863
5.314938545227051,9.559737205505371
5.315847396850586,9.557024002075195
5.316756248474121,9.554309844970703
5.317654132843018,9.551629066467285
5.318552494049072,9.548948287963867
5.319450378417969,9.54626750946045
5.320318698883057,9.543673515319824
5.32118034362793,9.541101455688477
5.322041988372803,9.538529396057129
5.322903633117676,9.535957336425781
5.323765277862549,9.533385276794434
5.324626445770264,9.530813217163086
5.325488090515137,9.528241157531738
5.32634973526001,9.52566909790039
5.327211380004883,9.523096084594727
5.328065872192383,9.52054500579834
5.328920364379883,9.517993927001953
5.329774856567383,9.515442848205566
5.330629348754883,9.51289176940918
5.331483840942383,9.510340690612793
5.332338333129883,9.507789611816406
5.333192825317383,9.50523853302002
5.334047317504883,9.502687454223633
5.334901809692383,9.500136375427246
5.335755825042725,9.49758529663086
5.33660364151001,9.495055198669434
5.337451457977295,9.492525100708008
5.338298797607422,9.489994049072266
5.339146614074707,9.48746395111084
5.339993953704834,9.484932899475098
5.340841770172119,9.482402801513672
5.341689109802246,9.47987174987793
5.342536926269531,9.477341651916504
5.343384265899658,9.474811553955078
5.344232082366943,9.472280502319336
5.345038414001465,9.469873428344727
5.345844745635986,9.4674654006958
5.34662389755249,9.465139389038086
5.347403049468994,9.462813377380371
5.348182201385498,9.46048641204834
5.348961353302002,9.458160400390625
5.349717140197754,9.455904960632324
5.350472450256348,9.453648567199707
5.3512282371521,9.451393127441406
5.351977348327637,9.449155807495117
5.352720737457275,9.446937561035156
5.353463649749756,9.444719314575195
5.354191303253174,9.442545890808105
5.35491943359375,9.440373420715332
5.3556413650512695,9.438218116760254
5.356362819671631,9.436062812805176
5.35708475112915,9.433907508850098
5.35780668258667,9.43175220489502
5.3585286140441895,9.429596900939941
5.359250545501709,9.427441596984863
5.3599724769592285,9.425286293029785
5.36068868637085,9.423148155212402
5.361404895782471,9.42101001739502
5.362112045288086,9.418898582458496
5.362819671630859,9.416786193847656
5.363526821136475,9.414674758911133
5.3642258644104,9.412588119506836
5.364924430847168,9.410502433776855
5.365606307983398,9.408467292785645
5.366287708282471,9.406432151794434
5.366969585418701,9.404397010803223
5.367650985717773,9.402361869812012
5.368332862854004,9.4003267288208
5.369014263153076,9.39829158782959
5.369696140289307,9.396256446838379
5.370377540588379,9.394221305847168
5.371059417724609,9.392186164855957
5.371737957000732,9.390159606933594
5.372416973114014,9.38813304901123
5.373095989227295,9.38610553741455
5.373774528503418,9.384078979492188
5.374453544616699,9.382052421569824
5.3751325607299805,9.380025863647461
5.375805854797363,9.378015518188477
5.376479148864746,9.376005172729492
5.377152442932129,9.373994827270508
5.3777852058410645,9.372106552124023
5.378417491912842,9.370218276977539
5.379050254821777,9.368330001831055
5.379682540893555,9.366440773010254
5.38031530380249,9.36455249786377
5.380947589874268,9.362664222717285
5.381580352783203,9.3607759475708
5.3822126388549805,9.358887672424316
5.382845401763916,9.356998443603516
5.383477687835693,9.355110168457031
5.384110450744629,9.353221893310547
5.384742736816406,9.351333618164062
5.385365009307861,9.349475860595703
5.385986804962158,9.34761905670166
5.386609077453613,9.3457612991333
5.387231349945068,9.343904495239258
5.387853145599365,9.342046737670898
5.388465404510498,9.34022045135498
5.389077186584473,9.338393211364746
5.389688968658447,9.336565971374512
5.39030122756958,9.334738731384277
5.390900611877441,9.3329496383667
5.391499996185303,9.331160545349121
5.392098903656006,9.329371452331543
5.392688274383545,9.327611923217773
5.393277645111084,9.325852394104004
5.393867015838623,9.324092864990234
5.394456386566162,9.322333335876465
5.395023822784424,9.320639610290527
5.3955912590026855,9.31894588470459
5.396158695220947,9.317251205444336
5.396716594696045,9.31558609008789
5.3972697257995605,9.313933372497559
