linear,angular
0.08281402350584643,0.0
0.08047650592431202,0.0
0.07882031567827133,0.0
0.07525118492200586,0.0
0.07303106102453691,0.0
0.07242895536200084,0.0
0.0706674210769794,0.0
0.06833758121960691,0.0
0.06662744007469351,0.0
0.06607139620034201,0.0
0.06497818106499927,0.0
0.06259289735310422,0.0
0.061024672868734295,0.0
0.06077432007152085,0.0
0.05881531918107886,0.0
0.058327941680694016,0.0
0.05690078092398805,0.0
0.05643419518226786,0.0
0.05597336661159277,0.0
0.05551989547398695,0.0
0.05484443329360669,0.0
0.054176434831525296,0.0
0.05373490586437851,0.0
0.05307682331239885,0.0
0.0517855025505264,0.0
0.05050644381693266,0.0
0.049045911531049056,0.0
0.048844072993615,0.0
0.04864788528481234,0.0
0.04767014558412613,0.0
0.04747555728520818,0.0
0.04709032605476352,0.0
0.0469003223442461,0.0
0.046712025414557046,0.0
0.04596086154447313,0.0
0.04390771743444001,0.0
0.04390771743444001,0.0
0.04336447031476762,0.0
0.04301314570617022,0.0
0.04231071026246254,0.0
0.04075155592846953,0.0
0.04024104362392841,0.0
0.03990859247873155,0.0
0.03974577830127095,0.0
0.039425055879359815,0.0
0.03894813057237364,0.0
0.037526311401298626,0.0
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.3
0.0,-0.29822086632722106
0.0,-0.2934208655404397
0.0,-0.2915065580653497
0.0,-0.2896286660479852
0.0,-0.2877507710503885
0.0,-0.2840435230779001
0.0,-0.275768166189129
0.0,-0.2730413490580865
0.0,-0.2721588903712579
0.0,-0.27041142523759093
0.0,-0.2686667853640863
0.0,-0.2643122428702661
0.0,-0.25828294098847593
0.0,-0.2548997455882379
0.0,-0.2507286304282495
0.0,-0.248270767335827
0.0,-0.2466661030101129
0.0,-0.24348823369019712
0.0,-0.23951590598099914
0.0,-0.23477991164200987
0.0,-0.23244242609017576
0.0,-0.2286556357192346
0.0,-0.22344144523614135
0.0,-0.21830744684212888
0.0,-0.2140006774710962
0.0,-0.20904488504403318
0.0,-0.20766149700158323
0.0,-0.20562294662469116
0.0,-0.20095804870599
0.0,-0.19765503347390379
0.0,-0.19376678407662595
0.0,-0.19313428342812744
0.0,-0.19002157390588012
0.0,-0.19002157390588012
0.0,-0.18879548252099243
0.0,-0.1851470702933618
0.0,-0.18271871746056761
0.0,-0.18212624729150023
0.0,-0.18094906747811523
0.0,-0.17803126514428344
0.0,-0.17105268180840696
0.0,-0.17048298061364378
0.0,-0.16936590612405028
0.0,-0.16827481925957885
0.0,-0.16773284614556516
0.0,-0.1666558855819055
0.0,-0.1661191457557031
0.0,-0.1629090184020349
0.0,-0.15918451488488403
0.0,-0.1586632007407495
0.0,-0.15508555114739622
0.0,-0.15457782686227048
0.0,-0.15156583726876463
0.0,-0.15106956899636473
0.0,-0.15057491004937376
0.0,-0.14960807502740112
0.0,-0.1486428135680505
0.0,-0.1476822251128503
0.0,-0.14720348060601438
0.0,-0.14578264892571655
0.0,-0.14154319704049315
0.0,-0.13920158088677612
0.0,-0.13828213155739988
0.0,-0.13783669412606445
0.0,-0.13739418924325195
0.0,-0.13518452585213867
0.0,-0.1325408929633447
0.0,-0.1325408929633447
0.0,-0.12907726705544675
0.0,-0.12865313232415404
0.0,-0.12281506002419675
0.0,-0.1219916814612695
0.0,-0.1164335006522485
0.0,-0.1156501287268945
0.0,-0.11525976598733151
0.0,-0.1141470187949487
0.0,-0.11340935171120846
0.0,-0.11194469869607175
0.0,-0.11085598409646237
0.0,-0.10906016767495358
0.0,-0.10763075292580808
0.0,-0.10587429941170895
0.0,-0.10483648717873777
0.0,-0.10312561929696286
0.0,-0.10211586893075192
0.0,-0.10077943742745603
0.0,-0.09946913660042965
0.0,-0.09881987512582029
0.0,-0.09850156248086178
0.0,-0.09850156248086178
0.0,-0.09660930574410641
0.0,-0.09534850061410154
0.0,-0.09285106599801267
0.0,-0.09010100305550778
0.0,-0.08980388582223141
0.0,-0.08807394445412839
0.0,-0.08692445695870603
0.0,-0.08607895315163815
0.0,-0.08552262723916257
0.0,-0.08441810548775876
0.0,-0.0830479615973779
0.0,-0.08169374406808103
0.0,-0.0808964723395654
0.0,-0.08036496580117428
0.0,-0.07800862730019772
0.0,-0.0749209159659692
0.0,-0.07390732706063473
0.0,-0.0736675733374902
0.0,-0.0736675733374902
0.0,-0.07248735368722165
0.0,-0.07130868375771725
0.0,-0.07084097803109372
0.0,-0.06923234403603756
0.0,-0.06809441984170163
0.0,-0.06764616907113279
0.0,-0.06721036375039303
0.0,-0.0665609592246362
0.0,-0.06548421323769772
0.0,-0.060363292102748996
0.0,-0.05994419992440427
0.0,-0.058785223369533665
0.0,-0.05820841730111325
0.0,-0.05668497026437009
0.0,-0.05555999219887937
0.0,-0.05555999219887937
0.0,-0.05519592702859128
0.0,-0.05377476156228269
0.0,-0.05289163530343259
0.0,-0.0525383704947778
0.0,-0.05132300794594968
0.0,-0.050481247310573706
0.0,-0.049155711536342746
0.0,-0.049155711536342746
0.0,-0.048508405094082004
0.0,-0.048508405094082004
0.0,-0.04740939081185544
0.0,-0.046943711643154265
0.0,-0.04678850114815915
0.0,-0.045865654354030734
0.0,-0.04541599691384519
0.0,-0.045269226436550264
0.0,-0.04512388647072995
0.0,-0.04454398096078122
0.0,-0.04281074941628659
0.0,-0.042525672321254857
0.0,-0.042246126537258274
0.0,-0.04169998109811032
0.0,-0.04129352510445798
0.0,-0.04129352510445798
0.0,-0.04102663934701169
0.0,-0.040894507770473605
0.0,-0.03891754091256345
0.0,-0.03852410257333005
0.0,-0.03826239049905026
0.0,-0.03776674211495602
0.0,-0.0373985999869653
0.0,-0.037034439449245574
0.0,-0.03691358507149899
0.0,-0.036436056499416475
0.0,-0.03560843408578122
0.0,-0.0349027389334985
0.0,-0.033174991016323215
0.0,-0.0327282422828027
0.0,-0.03240976274483884
0.0,-0.03198940694802487
0.0,-0.03188466966622556
0.0,-0.0313664430426904
0.0,-0.03126442373269284
0.0,-0.031162380580837375
0.0,-0.031062006359035617
0.0,-0.030662154560024385
0.0,-0.030064486865932584
0.0,-0.02986695707314694
0.0,-0.029768847827846646
0.0,-0.029672645931179166
0.0,-0.028624462490017058
0.0,-0.027871536617214324
0.0,-0.027779960040981412
0.0,-0.027688359622890596
0.0,-0.02715167940133298
0.0,-0.027063083057338837
0.0,-0.02653834760659421
0.0,-0.026105045680935024
0.0,-0.025760316257412076
0.0,-0.025335692768032193
0.0,-0.025083708171779753
0.0,-0.02483777940743649
0.0,-0.02443480432503903
0.0,-0.02419478834145749
0.0,-0.02340900838845456
0.0,-0.022941398029262663
0.0,-0.02256686628335202
0.0,-0.02256686628335202
0.0,-0.02249464929574216
0.0,-0.022422432308132293
0.0,-0.022061585788662078
0.0,-0.021773671512539033
0.0,-0.02134315908425534
0.0,-0.021132277851040007
0.0,-0.020992922191555144
0.0,-0.020719742183620576
0.0,-0.020045494441921358
0.0,-0.019845723514492156
0.0,-0.019713115100795868
0.0,-0.018944405918056607
0.0,-0.01812179029458249
0.0,-0.017692517642910126
0.0,-0.017036198978359344
0.0,-0.0167489999579736
0.0,-0.016526746158535124
0.0,-0.016148805026943328
0.0,-0.01572358549111569
0.0,-0.015088962917263152
0.0,-0.015037297611171844
0.0,-0.01483058870309079
0.0,-0.014681672458583952
0.0,-0.014059090022976041
0.0,-0.014059090022976041
0.0,-0.013603233699733855
0.0,-0.013468264942104461
0.0,-0.013336204891140105
0.0,-0.01325001657479489
0.0,-0.013121985797817351
0.0,-0.013037180309230924
0.0,-0.012952780132228971
0.0,-0.012910794620449187
0.0,-0.012869071369106413
0.0,-0.012579607372219206
0.0,-0.012332391147548796
0.0,-0.012167667751247526
0.0,-0.011690949802333952
0.0,-0.011613058452541472
0.0,-0.011538242702419401
0.0,-0.011352180843288543
0.0,-0.01131527364724362
0.0,-0.011096715335781217
0.0,-0.011024164562160613
0.0,-0.01098866403573239
0.0,-0.010918115978176237
0.0,-0.010847782497341276
0.0,-0.010812830333644987
0.0,-0.010673760776455045
0.0,-0.010639166240627409
0.0,-0.010604571704799772
0.0,-0.010570525531704069
0.0,-0.010434436206752898
0.0,-0.010265111331874967
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
